match_id,season_year,round,match_date,league_id,home_club,away_club,home_goals,away_goals,ht_home_goals,ht_away_goals
1716,2018,114,2019-05-05,5,Toulouse,Rennes,2,2,1,1
1717,2018,107,2019-05-06,1,Man City,Leicester,1,0,0,0
1718,2018,106,2019-05-06,3,Milan,Bologna,2,1,1,0
1719,2018,115,2019-05-10,5,St Etienne,Montpellier,0,1,0,0
1720,2018,107,2019-05-11,3,Atalanta,Genoa,2,1,0,0
1721,2018,107,2019-05-11,3,Cagliari,Lazio,1,2,0,1
1722,2018,107,2019-05-11,3,Fiorentina,Milan,0,1,0,1
1723,2018,99,2019-05-11,4,Augsburg,Hertha,3,4,1,0
1724,2018,99,2019-05-11,4,Dortmund,Fortuna Dusseldorf,3,2,1,0
1725,2018,99,2019-05-11,4,Hannover,Freiburg,3,0,1,0
1726,2018,99,2019-05-11,4,Hoffenheim,Werder Bremen,0,1,0,1
1727,2018,99,2019-05-11,4,Leverkusen,Schalke 04,1,1,1,0
1728,2018,99,2019-05-11,4,Nurnberg,M'gladbach,0,4,0,0
1729,2018,99,2019-05-11,4,RB Leipzig,Bayern Munich,0,0,0,0
1730,2018,99,2019-05-11,4,Stuttgart,Wolfsburg,3,0,1,0
1731,2018,116,2019-05-11,5,Amiens,Toulouse,0,0,0,0
1732,2018,116,2019-05-11,5,Angers,Paris SG,1,2,0,1
1733,2018,116,2019-05-11,5,Caen,Reims,3,2,3,1
1734,2018,116,2019-05-11,5,Dijon,Strasbourg,2,1,1,0
1735,2018,116,2019-05-11,5,Nice,Nantes,1,1,0,1
1736,2018,116,2019-05-11,5,Nimes,Monaco,1,0,1,0
1737,2018,108,2019-05-12,1,Brighton,Man City,1,4,1,2
1738,2018,108,2019-05-12,1,Burnley,Arsenal,1,3,0,0
1739,2018,108,2019-05-12,1,Crystal Palace,Bournemouth,5,3,3,1
1740,2018,108,2019-05-12,1,Fulham,Newcastle,0,4,0,2
1741,2018,108,2019-05-12,1,Leicester,Chelsea,0,0,0,0
1742,2018,108,2019-05-12,1,Liverpool,Wolves,2,0,1,0
1743,2018,108,2019-05-12,1,Man United,Cardiff,0,2,0,1
1744,2018,108,2019-05-12,1,Southampton,Huddersfield,1,1,1,0
1745,2018,108,2019-05-12,1,Tottenham,Everton,2,2,1,0
1746,2018,108,2019-05-12,1,Watford,West Ham,1,4,0,2
1747,2018,127,2019-05-12,2,Ath Bilbao,Celta,3,1,3,0
1748,2018,127,2019-05-12,2,Ath Madrid,Sevilla,1,1,1,0
1749,2018,127,2019-05-12,2,Barcelona,Getafe,2,0,1,0
1750,2018,127,2019-05-12,2,Betis,Huesca,2,1,1,0
1751,2018,127,2019-05-12,2,Girona,Levante,1,2,0,0
1752,2018,127,2019-05-12,2,Leganes,Espanol,0,2,0,1
1753,2018,127,2019-05-12,2,Sociedad,Real Madrid,3,1,1,1
1754,2018,127,2019-05-12,2,Valencia,Alaves,3,1,2,1
1755,2018,127,2019-05-12,2,Vallecano,Valladolid,1,2,0,1
1756,2018,127,2019-05-12,2,Villarreal,Eibar,1,0,0,0
1757,2018,108,2019-05-12,3,Frosinone,Udinese,1,3,0,3
1758,2018,108,2019-05-12,3,Roma,Juventus,2,0,0,0
1759,2018,108,2019-05-12,3,Sampdoria,Empoli,1,2,0,0
1760,2018,108,2019-05-12,3,Spal,Napoli,1,2,0,0
1761,2018,108,2019-05-12,3,Torino,Sassuolo,3,2,0,1
1762,2018,100,2019-05-12,4,Ein Frankfurt,Mainz,0,2,0,0
1763,2018,117,2019-05-12,5,Lille,Bordeaux,1,0,1,0
1764,2018,117,2019-05-12,5,Marseille,Lyon,0,3,0,1
1765,2018,117,2019-05-12,5,Rennes,Guingamp,1,1,1,0
1766,2018,109,2019-05-13,3,Bologna,Parma,4,1,0,0
1767,2018,109,2019-05-13,3,Inter,Chievo,2,0,1,0
1768,2018,128,2019-05-18,2,Alaves,Girona,2,1,1,0
1769,2018,128,2019-05-18,2,Celta,Vallecano,2,2,0,1
1770,2018,128,2019-05-18,2,Espanol,Sociedad,2,0,0,0
1771,2018,128,2019-05-18,2,Getafe,Villarreal,2,2,1,1
1772,2018,128,2019-05-18,2,Huesca,Leganes,2,1,0,1
1773,2018,128,2019-05-18,2,Levante,Ath Madrid,2,2,2,0
1774,2018,128,2019-05-18,2,Sevilla,Ath Bilbao,2,0,1,0
1775,2018,128,2019-05-18,2,Valladolid,Valencia,0,2,0,1
1776,2018,110,2019-05-18,3,Genoa,Cagliari,1,1,0,1
1777,2018,110,2019-05-18,3,Sassuolo,Roma,0,0,0,0
1778,2018,110,2019-05-18,3,Udinese,Spal,3,2,3,0
1779,2018,101,2019-05-18,4,Bayern Munich,Ein Frankfurt,5,1,1,0
1780,2018,101,2019-05-18,4,Fortuna Dusseldorf,Hannover,2,1,0,0
1781,2018,101,2019-05-18,4,Freiburg,Nurnberg,5,1,2,0
1782,2018,101,2019-05-18,4,Hertha,Leverkusen,1,5,1,2
1783,2018,101,2019-05-18,4,M'gladbach,Dortmund,0,2,0,1
1784,2018,101,2019-05-18,4,Mainz,Hoffenheim,4,2,0,2
1785,2018,101,2019-05-18,4,Schalke 04,Stuttgart,0,0,0,0
1786,2018,101,2019-05-18,4,Werder Bremen,RB Leipzig,2,1,1,0
1787,2018,101,2019-05-18,4,Wolfsburg,Augsburg,8,1,3,0
1788,2018,118,2019-05-18,5,Bordeaux,Reims,0,1,0,1
1789,2018,118,2019-05-18,5,Guingamp,Nimes,2,2,2,0
1790,2018,118,2019-05-18,5,Lille,Angers,5,0,2,0
1791,2018,118,2019-05-18,5,Lyon,Caen,4,0,0,0
1792,2018,118,2019-05-18,5,Monaco,Amiens,2,0,1,0
1793,2018,118,2019-05-18,5,Montpellier,Nantes,1,1,0,1
1794,2018,118,2019-05-18,5,Paris SG,Dijon,4,0,3,0
1795,2018,118,2019-05-18,5,St Etienne,Nice,3,0,1,0
1796,2018,118,2019-05-18,5,Strasbourg,Rennes,0,2,0,1
1797,2018,118,2019-05-18,5,Toulouse,Marseille,2,5,1,1
1798,2018,129,2019-05-19,2,Eibar,Barcelona,2,2,2,2
1799,2018,129,2019-05-19,2,Real Madrid,Betis,0,2,0,0
1800,2018,111,2019-05-19,3,Chievo,Sampdoria,0,0,0,0
1801,2018,111,2019-05-19,3,Empoli,Torino,4,1,1,0
1802,2018,111,2019-05-19,3,Juventus,Atalanta,1,1,0,1
1803,2018,111,2019-05-19,3,Milan,Frosinone,2,0,0,0
1804,2018,111,2019-05-19,3,Napoli,Inter,4,1,1,0
1805,2018,111,2019-05-19,3,Parma,Fiorentina,1,0,0,0
1806,2018,112,2019-05-20,3,Lazio,Bologna,3,3,1,0
1807,2018,119,2019-05-24,5,Amiens,Guingamp,2,1,1,0
1808,2018,119,2019-05-24,5,Angers,St Etienne,1,1,0,0
1809,2018,119,2019-05-24,5,Caen,Bordeaux,0,1,0,1
1810,2018,119,2019-05-24,5,Dijon,Toulouse,2,1,0,1
1811,2018,119,2019-05-24,5,Marseille,Montpellier,1,0,0,0
1812,2018,119,2019-05-24,5,Nantes,Strasbourg,0,1,0,0
1813,2018,119,2019-05-24,5,Nice,Monaco,2,0,1,0
1814,2018,119,2019-05-24,5,Nimes,Lyon,2,3,2,1
1815,2018,119,2019-05-24,5,Reims,Paris SG,3,1,1,0
1816,2018,119,2019-05-24,5,Rennes,Lille,3,1,1,1
1817,2018,113,2019-05-25,3,Bologna,Napoli,3,2,2,0
1818,2018,113,2019-05-25,3,Frosinone,Chievo,0,0,0,0
1819,2018,114,2019-05-26,3,Atalanta,Sassuolo,3,1,1,1
1820,2018,114,2019-05-26,3,Cagliari,Udinese,1,2,1,0
1821,2018,114,2019-05-26,3,Fiorentina,Genoa,0,0,0,0
1822,2018,114,2019-05-26,3,Inter,Empoli,2,1,0,0
1823,2018,114,2019-05-26,3,Roma,Parma,2,1,1,0
1824,2018,114,2019-05-26,3,Sampdoria,Juventus,2,0,0,0
1825,2018,114,2019-05-26,3,Spal,Milan,2,3,1,2
1826,2018,114,2019-05-26,3,Torino,Lazio,3,1,0,0
1827,2019,1,2019-08-09,1,Liverpool,Norwich,4,1,4,0
1828,2019,1,2019-08-09,5,Monaco,Lyon,0,3,0,2
1829,2019,2,2019-08-10,1,Bournemouth,Sheffield United,1,1,0,0
1830,2019,2,2019-08-10,1,Burnley,Southampton,3,0,0,0
1831,2019,2,2019-08-10,1,Crystal Palace,Everton,0,0,0,0
1832,2019,2,2019-08-10,1,Tottenham,Aston Villa,3,1,0,1
1833,2019,2,2019-08-10,1,Watford,Brighton,0,3,0,1
1834,2019,2,2019-08-10,1,West Ham,Man City,0,5,0,1
1835,2019,2,2019-08-10,5,Angers,Bordeaux,3,1,3,1
1836,2019,2,2019-08-10,5,Brest,Toulouse,1,1,1,0
1837,2019,2,2019-08-10,5,Dijon,St Etienne,1,2,1,2
1838,2019,2,2019-08-10,5,Marseille,Reims,0,2,0,0
1839,2019,2,2019-08-10,5,Montpellier,Rennes,0,1,0,1
1840,2019,2,2019-08-10,5,Nice,Amiens,2,1,1,0
1841,2019,3,2019-08-11,1,Leicester,Wolves,0,0,0,0
1842,2019,3,2019-08-11,1,Man United,Chelsea,4,0,1,0
1843,2019,3,2019-08-11,1,Newcastle,Arsenal,0,1,0,0
1844,2019,3,2019-08-11,5,Lille,Nantes,2,1,1,0
1845,2019,3,2019-08-11,5,Paris SG,Nimes,3,0,1,0
1846,2019,3,2019-08-11,5,Strasbourg,Metz,1,1,1,0
1847,2019,1,2019-08-16,2,Ath Bilbao,Barcelona,1,0,0,0
1848,2019,1,2019-08-16,4,Bayern Munich,Hertha,2,2,1,2
1849,2019,4,2019-08-16,5,Lyon,Angers,6,0,3,0
1850,2019,4,2019-08-17,1,Arsenal,Burnley,2,1,1,1
1851,2019,4,2019-08-17,1,Aston Villa,Bournemouth,1,2,0,2
1852,2019,4,2019-08-17,1,Brighton,West Ham,1,1,0,0
1853,2019,4,2019-08-17,1,Everton,Watford,1,0,1,0
1854,2019,4,2019-08-17,1,Man City,Tottenham,2,2,2,1
1855,2019,4,2019-08-17,1,Norwich,Newcastle,3,1,1,0
1856,2019,4,2019-08-17,1,Southampton,Liverpool,1,2,0,1
1857,2019,2,2019-08-17,2,Celta,Real Madrid,1,3,0,1
1858,2019,2,2019-08-17,2,Leganes,Osasuna,0,1,0,0
1859,2019,2,2019-08-17,2,Mallorca,Eibar,2,1,1,0
1860,2019,2,2019-08-17,2,Valencia,Sociedad,1,1,0,0
1861,2019,2,2019-08-17,2,Villarreal,Granada,4,4,1,1
1862,2019,2,2019-08-17,4,Dortmund,Augsburg,5,1,1,1
1863,2019,2,2019-08-17,4,Freiburg,Mainz,3,0,0,0
1864,2019,2,2019-08-17,4,Leverkusen,Paderborn,3,2,2,2
1865,2019,2,2019-08-17,4,M'gladbach,Schalke 04,0,0,0,0
1866,2019,2,2019-08-17,4,Werder Bremen,Fortuna Dusseldorf,1,3,0,1
1867,2019,2,2019-08-17,4,Wolfsburg,FC Koln,2,1,1,0
1868,2019,5,2019-08-17,5,Amiens,Lille,1,0,0,0
1869,2019,5,2019-08-17,5,Bordeaux,Montpellier,1,1,0,1
1870,2019,5,2019-08-17,5,Metz,Monaco,3,0,1,0
1871,2019,5,2019-08-17,5,Nantes,Marseille,0,0,0,0
1872,2019,5,2019-08-17,5,Nimes,Nice,1,2,1,2
1873,2019,5,2019-08-17,5,Toulouse,Dijon,1,0,0,0
1874,2019,5,2019-08-18,1,Chelsea,Leicester,1,1,1,0
1875,2019,5,2019-08-18,1,Sheffield United,Crystal Palace,1,0,0,0
1876,2019,3,2019-08-18,2,Alaves,Levante,1,0,0,0
1877,2019,3,2019-08-18,2,Ath Madrid,Getafe,1,0,1,0
1878,2019,3,2019-08-18,2,Betis,Valladolid,1,2,0,0
1879,2019,3,2019-08-18,2,Espanol,Sevilla,0,2,0,1
1880,2019,3,2019-08-18,4,Ein Frankfurt,Hoffenheim,1,0,1,0
1881,2019,3,2019-08-18,4,Union Berlin,RB Leipzig,0,4,0,3
1882,2019,6,2019-08-18,5,Reims,Strasbourg,0,0,0,0
1883,2019,6,2019-08-18,5,Rennes,Paris SG,2,1,1,1
1884,2019,6,2019-08-18,5,St Etienne,Brest,1,1,0,1
1885,2019,6,2019-08-19,1,Wolves,Man United,1,1,0,1
1886,2019,7,2019-08-23,1,Aston Villa,Everton,2,0,1,0
1887,2019,4,2019-08-23,2,Granada,Sevilla,0,1,0,0
1888,2019,4,2019-08-23,2,Levante,Villarreal,2,1,0,1
1889,2019,4,2019-08-23,4,FC Koln,Dortmund,1,3,1,0
1890,2019,8,2019-08-24,1,Brighton,Southampton,0,2,0,0
1891,2019,8,2019-08-24,1,Liverpool,Arsenal,3,1,1,0
1892,2019,8,2019-08-24,1,Man United,Crystal Palace,1,2,0,1
1893,2019,8,2019-08-24,1,Norwich,Chelsea,2,3,2,2
1894,2019,8,2019-08-24,1,Sheffield United,Leicester,1,2,0,1
1895,2019,8,2019-08-24,1,Watford,West Ham,1,3,1,1
1896,2019,5,2019-08-24,2,Celta,Valencia,1,0,1,0
1897,2019,5,2019-08-24,2,Getafe,Ath Bilbao,1,1,1,1
1898,2019,5,2019-08-24,2,Osasuna,Eibar,0,0,0,0
1899,2019,5,2019-08-24,2,Real Madrid,Valladolid,1,1,0,0
1900,2019,1,2019-08-24,3,Fiorentina,Napoli,3,4,1,2
1901,2019,1,2019-08-24,3,Parma,Juventus,0,1,0,1
1902,2019,5,2019-08-24,4,Augsburg,Union Berlin,1,1,0,0
1903,2019,5,2019-08-24,4,Fortuna Dusseldorf,Leverkusen,1,3,0,3
1904,2019,5,2019-08-24,4,Hoffenheim,Werder Bremen,3,2,0,1
1905,2019,5,2019-08-24,4,Mainz,M'gladbach,1,3,1,1
1906,2019,5,2019-08-24,4,Paderborn,Freiburg,1,3,1,2
1907,2019,5,2019-08-24,4,Schalke 04,Bayern Munich,0,3,0,1
1908,2019,7,2019-08-24,5,Amiens,Nantes,1,2,0,0
1909,2019,7,2019-08-24,5,Angers,Metz,3,0,2,0
1910,2019,7,2019-08-24,5,Brest,Reims,1,0,0,0
1911,2019,7,2019-08-24,5,Dijon,Bordeaux,0,2,0,1
1912,2019,9,2019-08-25,1,Bournemouth,Man City,1,3,1,2
1913,2019,9,2019-08-25,1,Tottenham,Newcastle,0,1,0,1
1914,2019,9,2019-08-25,1,Wolves,Burnley,1,1,0,1
1915,2019,6,2019-08-25,2,Alaves,Espanol,0,0,0,0
1916,2019,6,2019-08-25,2,Barcelona,Betis,5,2,1,1
1917,2019,6,2019-08-25,2,Leganes,Ath Madrid,0,1,0,0
1918,2019,6,2019-08-25,2,Mallorca,Sociedad,0,1,0,0
1919,2019,2,2019-08-25,3,Cagliari,Brescia,0,1,0,0
1920,2019,2,2019-08-25,3,Roma,Genoa,3,3,2,2
1921,2019,2,2019-08-25,3,Sampdoria,Lazio,0,3,0,1
1922,2019,2,2019-08-25,3,Spal,Atalanta,2,3,2,1
1923,2019,2,2019-08-25,3,Torino,Sassuolo,2,1,1,0
1924,2019,2,2019-08-25,3,Udinese,Milan,1,0,0,0
1925,2019,2,2019-08-25,3,Verona,Bologna,1,1,1,1
1926,2019,6,2019-08-25,4,Hertha,Wolfsburg,0,3,0,1
1927,2019,6,2019-08-25,4,RB Leipzig,Ein Frankfurt,2,1,1,0
1928,2019,8,2019-08-25,5,Monaco,Nimes,2,2,2,0
1929,2019,8,2019-08-25,5,Paris SG,Toulouse,4,0,0,0
1930,2019,8,2019-08-25,5,Strasbourg,Rennes,0,2,0,1
1931,2019,3,2019-08-26,3,Inter,Lecce,4,0,2,0
1932,2019,9,2019-08-27,5,Montpellier,Lyon,1,0,1,0
1933,2019,10,2019-08-28,5,Lille,St Etienne,3,0,1,0
1934,2019,10,2019-08-28,5,Nice,Marseille,1,2,0,1
1935,2019,7,2019-08-30,2,Ath Bilbao,Sociedad,2,0,2,0
1936,2019,7,2019-08-30,2,Sevilla,Celta,1,1,0,0
1937,2019,4,2019-08-30,3,Bologna,Spal,1,0,0,0
1938,2019,7,2019-08-30,4,M'gladbach,RB Leipzig,1,3,0,1
1939,2019,11,2019-08-30,5,Metz,Paris SG,0,2,0,2
1940,2019,10,2019-08-31,1,Burnley,Liverpool,0,3,0,2
1941,2019,10,2019-08-31,1,Chelsea,Sheffield United,2,2,2,0
1942,2019,10,2019-08-31,1,Crystal Palace,Aston Villa,1,0,0,0
1943,2019,10,2019-08-31,1,Leicester,Bournemouth,3,1,2,1
1944,2019,10,2019-08-31,1,Man City,Brighton,4,0,2,0
1945,2019,10,2019-08-31,1,Newcastle,Watford,1,1,1,1
1946,2019,10,2019-08-31,1,Southampton,Man United,1,1,0,1
1947,2019,10,2019-08-31,1,West Ham,Norwich,2,0,1,0
1948,2019,8,2019-08-31,2,Betis,Leganes,2,1,0,0
1949,2019,8,2019-08-31,2,Getafe,Alaves,1,1,1,1
1950,2019,8,2019-08-31,2,Levante,Valladolid,2,0,0,0
1951,2019,8,2019-08-31,2,Osasuna,Barcelona,2,2,1,0
1952,2019,5,2019-08-31,3,Juventus,Napoli,4,3,2,0
1953,2019,5,2019-08-31,3,Milan,Brescia,1,0,1,0
1954,2019,8,2019-08-31,4,Bayern Munich,Mainz,6,1,2,1
1955,2019,8,2019-08-31,4,Freiburg,FC Koln,1,2,1,0
1956,2019,8,2019-08-31,4,Leverkusen,Hoffenheim,0,0,0,0
1957,2019,8,2019-08-31,4,Schalke 04,Hertha,3,0,1,0
1958,2019,8,2019-08-31,4,Union Berlin,Dortmund,3,1,1,1
1959,2019,8,2019-08-31,4,Wolfsburg,Paderborn,1,1,0,1
1960,2019,12,2019-08-31,5,Angers,Dijon,2,0,0,0
1961,2019,12,2019-08-31,5,Lyon,Bordeaux,1,1,1,0
1962,2019,12,2019-08-31,5,Nantes,Montpellier,1,0,0,0
1963,2019,12,2019-08-31,5,Nimes,Brest,3,0,2,0
1964,2019,12,2019-08-31,5,Toulouse,Amiens,2,0,0,0
1965,2019,11,2019-09-01,1,Arsenal,Tottenham,2,2,1,2
1966,2019,11,2019-09-01,1,Everton,Wolves,3,2,2,1
1967,2019,9,2019-09-01,2,Ath Madrid,Eibar,3,2,1,2
1968,2019,9,2019-09-01,2,Espanol,Granada,0,3,0,1
1969,2019,9,2019-09-01,2,Valencia,Mallorca,2,0,1,0
1970,2019,9,2019-09-01,2,Villarreal,Real Madrid,2,2,1,1
1971,2019,6,2019-09-01,3,Atalanta,Torino,2,3,1,1
1972,2019,6,2019-09-01,3,Cagliari,Inter,1,2,0,1
1973,2019,6,2019-09-01,3,Genoa,Fiorentina,2,1,1,0
1974,2019,6,2019-09-01,3,Lazio,Roma,1,1,0,1
1975,2019,6,2019-09-01,3,Lecce,Verona,0,1,0,0
1976,2019,6,2019-09-01,3,Sassuolo,Sampdoria,4,1,3,0
1977,2019,6,2019-09-01,3,Udinese,Parma,1,3,1,1
1978,2019,9,2019-09-01,4,Ein Frankfurt,Fortuna Dusseldorf,2,1,0,1
1979,2019,9,2019-09-01,4,Werder Bremen,Augsburg,3,2,2,1
1980,2019,13,2019-09-01,5,Marseille,St Etienne,1,0,1,0
1981,2019,13,2019-09-01,5,Reims,Lille,2,0,0,0
1982,2019,13,2019-09-01,5,Rennes,Nice,1,2,1,0
1983,2019,13,2019-09-01,5,Strasbourg,Monaco,2,2,1,2
1984,2019,10,2019-09-13,2,Mallorca,Ath Bilbao,0,0,0,0
1985,2019,10,2019-09-13,4,Fortuna Dusseldorf,Wolfsburg,1,1,1,1
1986,2019,14,2019-09-13,5,Amiens,Lyon,2,2,1,2
1987,2019,14,2019-09-13,5,Lille,Angers,2,1,1,0
1988,2019,12,2019-09-14,1,Brighton,Burnley,1,1,0,0
1989,2019,12,2019-09-14,1,Liverpool,Newcastle,3,1,2,1
1990,2019,12,2019-09-14,1,Man United,Leicester,1,0,1,0
1991,2019,12,2019-09-14,1,Norwich,Man City,3,2,2,1
1992,2019,12,2019-09-14,1,Sheffield United,Southampton,0,1,0,0
1993,2019,12,2019-09-14,1,Tottenham,Crystal Palace,4,0,4,0
1994,2019,12,2019-09-14,1,Wolves,Chelsea,2,5,0,3
1995,2019,11,2019-09-14,2,Barcelona,Valencia,5,2,2,1
1996,2019,11,2019-09-14,2,Leganes,Villarreal,0,3,0,2
1997,2019,11,2019-09-14,2,Real Madrid,Levante,3,2,3,0
1998,2019,11,2019-09-14,2,Sociedad,Ath Madrid,2,0,0,0
1999,2019,7,2019-09-14,3,Fiorentina,Juventus,0,0,0,0
2000,2019,7,2019-09-14,3,Inter,Udinese,1,0,1,0
2001,2019,7,2019-09-14,3,Napoli,Sampdoria,2,0,1,0
2002,2019,11,2019-09-14,4,Augsburg,Ein Frankfurt,2,1,2,0
2003,2019,11,2019-09-14,4,Dortmund,Leverkusen,4,0,1,0
2004,2019,11,2019-09-14,4,FC Koln,M'gladbach,0,1,0,1
2005,2019,11,2019-09-14,4,Mainz,Hertha,2,1,1,0
2006,2019,11,2019-09-14,4,RB Leipzig,Bayern Munich,1,1,1,1
2007,2019,11,2019-09-14,4,Union Berlin,Werder Bremen,1,2,1,1
2008,2019,15,2019-09-14,5,Bordeaux,Metz,2,0,2,0
2009,2019,15,2019-09-14,5,Brest,Rennes,0,0,0,0
2010,2019,15,2019-09-14,5,Dijon,Nimes,0,0,0,0
2011,2019,15,2019-09-14,5,Montpellier,Nice,2,1,1,1
2012,2019,15,2019-09-14,5,Paris SG,Strasbourg,1,0,0,0
2013,2019,13,2019-09-15,1,Bournemouth,Everton,3,1,1,1
2014,2019,13,2019-09-15,1,Watford,Arsenal,2,2,0,2
2015,2019,12,2019-09-15,2,Alaves,Sevilla,0,1,0,1
2016,2019,12,2019-09-15,2,Betis,Getafe,1,1,0,1
2017,2019,12,2019-09-15,2,Celta,Granada,0,2,0,1
2018,2019,12,2019-09-15,2,Eibar,Espanol,1,2,0,0
2019,2019,12,2019-09-15,2,Valladolid,Osasuna,1,1,0,0
2020,2019,8,2019-09-15,3,Brescia,Bologna,3,4,3,1
2021,2019,8,2019-09-15,3,Genoa,Atalanta,1,2,0,0
2022,2019,8,2019-09-15,3,Parma,Cagliari,1,3,0,2
2023,2019,8,2019-09-15,3,Roma,Sassuolo,4,2,4,0
2024,2019,8,2019-09-15,3,Spal,Lazio,2,1,0,1
2025,2019,8,2019-09-15,3,Verona,Milan,0,1,0,0
2026,2019,12,2019-09-15,4,Hoffenheim,Freiburg,0,3,0,2
2027,2019,12,2019-09-15,4,Paderborn,Schalke 04,1,5,1,1
2028,2019,16,2019-09-15,5,Monaco,Marseille,3,4,2,2
2029,2019,16,2019-09-15,5,Nantes,Reims,1,0,0,0
2030,2019,16,2019-09-15,5,St Etienne,Toulouse,2,2,1,2
2031,2019,14,2019-09-16,1,Aston Villa,West Ham,0,0,0,0
2032,2019,9,2019-09-16,3,Torino,Lecce,1,2,0,1
2033,2019,15,2019-09-20,1,Southampton,Bournemouth,1,3,0,2
2034,2019,13,2019-09-20,2,Osasuna,Betis,0,0,0,0
2035,2019,10,2019-09-20,3,Cagliari,Genoa,3,1,0,0
2036,2019,13,2019-09-20,4,Schalke 04,Mainz,2,1,1,0
2037,2019,17,2019-09-20,5,Strasbourg,Nantes,2,1,0,1
2038,2019,16,2019-09-21,1,Burnley,Norwich,2,0,2,0
2039,2019,16,2019-09-21,1,Everton,Sheffield United,0,2,0,1
2040,2019,16,2019-09-21,1,Leicester,Tottenham,2,1,0,1
2041,2019,16,2019-09-21,1,Man City,Watford,8,0,5,0
2042,2019,16,2019-09-21,1,Newcastle,Brighton,0,0,0,0
2043,2019,14,2019-09-21,2,Ath Madrid,Celta,0,0,0,0
2044,2019,14,2019-09-21,2,Granada,Barcelona,2,0,1,0
2045,2019,14,2019-09-21,2,Levante,Eibar,0,0,0,0
2046,2019,14,2019-09-21,2,Villarreal,Valladolid,2,0,0,0
2047,2019,11,2019-09-21,3,Juventus,Verona,2,1,1,1
2048,2019,11,2019-09-21,3,Milan,Inter,0,2,0,0
2049,2019,11,2019-09-21,3,Udinese,Brescia,0,1,0,0
2050,2019,14,2019-09-21,4,Bayern Munich,FC Koln,4,0,1,0
2051,2019,14,2019-09-21,4,Freiburg,Augsburg,1,1,1,1
2052,2019,14,2019-09-21,4,Hertha,Paderborn,2,1,1,0
2053,2019,14,2019-09-21,4,Leverkusen,Union Berlin,2,0,2,0
2054,2019,14,2019-09-21,4,Werder Bremen,RB Leipzig,0,3,0,2
2055,2019,18,2019-09-21,5,Bordeaux,Brest,2,2,1,2
2056,2019,18,2019-09-21,5,Marseille,Montpellier,1,1,0,1
2057,2019,18,2019-09-21,5,Metz,Amiens,1,2,0,1
2058,2019,18,2019-09-21,5,Nice,Dijon,2,1,1,1
2059,2019,18,2019-09-21,5,Nimes,Toulouse,1,0,1,0
2060,2019,18,2019-09-21,5,Reims,Monaco,0,0,0,0
2061,2019,17,2019-09-22,1,Arsenal,Aston Villa,3,2,0,1
2062,2019,17,2019-09-22,1,Chelsea,Liverpool,1,2,0,2
2063,2019,17,2019-09-22,1,Crystal Palace,Wolves,1,1,0,0
2064,2019,17,2019-09-22,1,West Ham,Man United,2,0,1,0
2065,2019,15,2019-09-22,2,Ath Bilbao,Alaves,2,0,1,0
2066,2019,15,2019-09-22,2,Espanol,Sociedad,1,3,0,2
2067,2019,15,2019-09-22,2,Getafe,Mallorca,4,2,2,0
2068,2019,15,2019-09-22,2,Sevilla,Real Madrid,0,1,0,0
2069,2019,15,2019-09-22,2,Valencia,Leganes,1,1,1,1
2070,2019,12,2019-09-22,3,Atalanta,Fiorentina,2,2,0,1
2071,2019,12,2019-09-22,3,Bologna,Roma,1,2,0,0
2072,2019,12,2019-09-22,3,Lazio,Parma,2,0,1,0
2073,2019,12,2019-09-22,3,Lecce,Napoli,1,4,0,2
2074,2019,12,2019-09-22,3,Sampdoria,Torino,1,0,0,0
2075,2019,12,2019-09-22,3,Sassuolo,Spal,3,0,2,0
2076,2019,15,2019-09-22,4,Ein Frankfurt,Dortmund,2,2,1,1
2077,2019,15,2019-09-22,4,M'gladbach,Fortuna Dusseldorf,2,1,0,1
2078,2019,19,2019-09-22,5,Angers,St Etienne,4,1,0,1
2079,2019,19,2019-09-22,5,Lyon,Paris SG,0,1,0,0
2080,2019,19,2019-09-22,5,Rennes,Lille,1,1,0,0
2081,2019,16,2019-09-23,4,Wolfsburg,Hoffenheim,1,1,1,1
2082,2019,16,2019-09-24,2,Barcelona,Villarreal,2,1,2,1
2083,2019,16,2019-09-24,2,Betis,Levante,3,1,1,1
2084,2019,16,2019-09-24,2,Valladolid,Granada,1,1,1,1
